DROPSTATE:main1
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,1
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,474627124179832417464229742574376554033176870126057938194202571378456510184538952609998599878241218129923345029815167152791185842197494957562601974467338415511649246354467163835128998365429359409210033971524076765024293808435033262364584169867679408838841420574987183304053096460
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,0
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop1
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,1
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,474627124179832417464229742574376554033176870126057938194202571378456510184538952609998599878241218129923345029815167152791185842197494957562601974467338415511649246354467163835128998365429359409210033971524076765024293808435033262364584169867679408838841420574987183304053096460
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,0
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop2
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,1
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,474627124179832417464229742574376554033176870126057938194202571378456510184538952609998599878241218129923345029815167152791185842197494957562601974467338415511649246354467163835128998365429359409210033971524076765024293808435033262364584169867679408838841420574987183304053096460
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,4
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop3
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,113306520576517778252230522434824594456526033259623823755133970227234735525505824948740282900587397327815118919003004149228579525185398656721583345902709281891272642849320463002369556740968586063465815564723972303327168052517221977195094246833776459828722404640947290887216433153
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,4
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop4
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,113306520576517778252230522434824594456526033259623823755133970227234735525505824948740282900587397327815118919003004149228579525185398656721583345902709281891272642849320463002369556740968586063465815564723972303327168052517221977195094246833776459828722404640947290887216433153
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,4
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop1
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,2
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,113306520576517778252230522434824594456526033259623823755133970227234735525505824948740282900587397327815118919003004149228579525185398656721583345902709281891272642849320463002369556740968586063465815564723972303327168052517221977195094246833776459828722404640947290887216433153
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,4
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop2
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,2
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,113306520576517778252230522434824594456526033259623823755133970227234735525505824948740282900587397327815118919003004149228579525185398656721583345902709281891272642849320463002369556740968586063465815564723972303327168052517221977195094246833776459828722404640947290887216433153
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,4
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop3
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,2
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,400707987498847359595723066750530703546844743621605932832824787989939357949143289669792614139674985889809413628597447510502521414695823951033563012184102268045397237234700170132604316645851856795187508403349622319406027149459175792011480233119419557955471957440419185660432222209
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,4
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop4
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,2
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,400707987498847359595723066750530703546844743621605932832824787989939357949143289669792614139674985889809413628597447510502521414695823951033563012184102268045397237234700170132604316645851856795187508403349622319406027149459175792011480233119419557955471957440419185660432222209
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,4
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:mainend
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,3
LOCAL:out_dev,dev_t,140724603453441
LOCAL:out_ino,ino_t,140049548386760
LOCAL:check_redirection,bool,0
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,400707987498847359595723066750530703546844743621605932832824787989939357949143289669792614139674985889809413628597447510502521414695823951033563012184102268045397237234700170132604316645851856795187508403349622319406027149459175792011480233119419557955471957440419185660432222209
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,4
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
,,0
